	network	network_description	compute	protocol	k	protocol_description	block_interval	activation_delay	number_activations	activations	incentive_scheme	incentive_scheme_description	strategy	strategy_description	reward	machine_duration_s	error	compute_weakest	compute_strongest	compute_gini	activations_weakest	activations_strongest	activations_gini	reward_weakest	reward_strongest	reward_gini	efficiency_weakest	efficiency_strongest	efficiency_gini	activations_compute_gini_delta	reward_activations_gini_delta
131	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	4	George's protocol with k=4	300.0	75.0	1000000	17879|36259|54336|72895|90811|109502|126989|145606|163560|182163	punish	max k per confirmed block, 1 per pow solution on longest chain of votes			17635.|35752.|53599.|71987.|89680.|108241.|125501.|143983.|161792.|180362.	25.742682635		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017879	0.182163	0.3006986	0.01783958435336438	0.18245438690907326	0.30123921127490055	0.9977954221916429	1.0015995943691818	0.0007326085283196877	0.0006985999999998826	0.0005406112749005709
132	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	4	George's protocol with k=4	300.0	75.0	1000000	17879|36259|54336|72895|90811|109502|126989|145606|163560|182163	hybrid	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			17555.|35594.|53371.75|71670.25|89300.5|107761.75|124962.75|143385.25|161100.5|179604.25	27.603691989		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017879	0.182163	0.3006986	0.01783490093527826	0.18246790124209342	0.30126759361418093	0.9975334714065809	1.0016737825029969	0.0007737970331882051	0.0006985999999998826	0.000568993614180946
133	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	4	George's protocol with k=4	300.0	75.0	1000000	17879|36259|54336|72895|90811|109502|126989|145606|163560|182163	block	1 per confirmed block			4430.|8946.|13714.|17977.|22586.|27078.|31540.|36416.|40678.|45179.	28.659434953		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017879	0.182163	0.3006986	0.017823805845242693	0.18177465559418052	0.3007741084073645	0.9969129059367243	0.9978681488237486	0.0034576270368545797	0.0006985999999998826	7.55084073645329e-05
134	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	8	George's protocol with k=8	30.0	3.75	1000000	17879|36259|54336|72895|90811|109502|126989|145606|163560|182163	constant	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			16638.|33745.|50722.|68377.|85247.|103094.|119879.|137693.|155336.|173453.	15.004031722		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017879	0.182163	0.3006986	0.017621565288121806	0.18370677749252265	0.3039322843852469	0.9856012801678957	1.0084747039328659	0.0043521442765163095	0.0006985999999998826	0.0032336843852469044
135	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	8	George's protocol with k=8	30.0	3.75	1000000	17879|36259|54336|72895|90811|109502|126989|145606|163560|182163	discount	1 per confirmed pow solution			14336.75|29150.25|43876.5|59185.625|73816.125|89291.25|103896.625|119471.|134898.875|150797.	15.912016698		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017879	0.182163	0.3006986	0.017511175982020715	0.18418629079538792	0.30486164378542113	0.979427036300728	1.011107034882978	0.005714853255241842	0.0006985999999998826	0.00416304378542115
136	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	8	George's protocol with k=8	30.0	3.75	1000000	17879|36259|54336|72895|90811|109502|126989|145606|163560|182163	punish	max k per confirmed block, 1 per pow solution on longest chain of votes			13839.|28293.|42795.|58309.|72926.|89058.|103748.|120247.|136224.|153281.	16.663801917		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017879	0.182163	0.3006986	0.016903214774281805	0.1872202950947821	0.31148671096345515	0.9454228298160863	1.0277624714941132	0.015198889251560257	0.0006985999999998826	0.010788110963455166
137	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	8	George's protocol with k=8	30.0	3.75	1000000	17879|36259|54336|72895|90811|109502|126989|145606|163560|182163	hybrid	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			12150.875|24895.75|37668.875|51298.625|64185.|78319.|91307.375|105792.875|119920.875|134976.75	17.681106523		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017879	0.182163	0.3006986	0.0168641293184329	0.18733345269223722	0.31163624402511525	0.9432367200868561	1.0283836601957435	0.015469013587562285	0.0006985999999998826	0.010937644025115267
138	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	8	George's protocol with k=8	30.0	3.75	1000000	17879|36259|54336|72895|90811|109502|126989|145606|163560|182163	block	1 per confirmed block			2005.|4140.|6000.|8435.|10622.|12874.|14885.|17316.|19849.|21897.	18.28538837		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017879	0.182163	0.3006986	0.016988214161646458	0.1855316336646247	0.3111029206171678	0.9501769764330477	1.0184924142917315	0.0158292718205149	0.0006985999999998826	0.01040432061716784
139	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	4	Bₖ with k=4	60.0	15.0	1000000	17981|36469|54464|72953|90840|108784|127328|145378|163640|182163	constant	1 per confirmed pow solution			17478.|35423.|52866.|70885.|88459.|105937.|124137.|141726.|159589.|177888.	39.484017152		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017981	0.182163	0.30034739999999993	0.01793741302232786	0.18256382467764382	0.3011516972704918	0.9975759425130895	1.0022003627391063	0.001082347139073822	0.0003473999999998312	0.0008042972704918605
140	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	4	Bₖ with k=4	60.0	15.0	1000000	17981|36469|54464|72953|90840|108784|127328|145378|163640|182163	block	1 per confirmed block			4272.|8853.|13335.|18002.|22224.|26214.|31049.|35340.|39933.|44375.	42.111707581		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017981	0.182163	0.30034739999999993	0.017537161787706746	0.18216562601345665	0.30034975800194585	0.9753162664872224	1.000014415734571	0.00502512743170666	0.0003473999999998312	2.3580019459235046e-06
141	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	2	Bₖ with k=2	120.0	60.0	1000000	18283|36265|54799|72852|90823|109389|127684|145081|163257|181567	constant	1 per confirmed pow solution			18042.|35803.|54112.|71981.|89734.|108117.|126185.|143455.|161476.|179673.	53.519064608		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018283	0.181567	0.29929719999999993	0.0182504567166172	0.18174893635100114	0.2996324012875059	0.9982200249749604	1.00100203424081	0.0004605786505479738	-0.00070280000000017	0.00033520128750597067
142	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	2	Bₖ with k=2	120.0	60.0	1000000	18283|36265|54799|72852|90823|109389|127684|145081|163257|181567	block	1 per confirmed block			9066.|17895.|27377.|36059.|44964.|54162.|62925.|71624.|80532.|89685.	56.107250514		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018283	0.181567	0.29929719999999993	0.018341496573866706	0.18144243549826114	0.2984207619429119	1.0031995063100534	0.9993139474588506	0.0018722781565353448	-0.00070280000000017	-0.0008764380570880359
143	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	2	Bₖ with k=2	60.0	30.0	1000000	18250|36117|54785|72415|90617|109544|127992|145482|163292|181506	constant	1 per confirmed pow solution			17758.|35170.|53453.|70640.|88507.|106964.|125145.|142259.|159832.|177728.	54.001109008		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.01825	0.181506	0.29986720000000006	0.01816756969111653	0.18182711037632385	0.30061363375947353	0.9954832707461113	1.001769144691216	0.0011140131335267277	-0.000132800000000044	0.0007464337594734749
144	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	2	Bₖ with k=2	60.0	30.0	1000000	18250|36117|54785|72415|90617|109544|127992|145482|163292|181506	block	1 per confirmed block			8990.|17517.|26981.|35552.|44426.|53453.|62223.|71020.|80158.|88408.	56.612440778		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.01825	0.181506	0.29986720000000006	0.018394689888854333	0.18089407605048208	0.2992429326742073	1.0079282130879088	0.9966286296347343	0.0029226731631688484	-0.000132800000000044	-0.0006242673257927378
145	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	8	George's protocol with k=8	300.0	37.5	1000000	18085|36219|54449|72940|90920|109080|126831|145664|163067|182745	constant	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			17955.|35953.|54110.|72462.|90356.|108445.|126097.|144835.|162151.|181796.	13.218377525		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018085	0.182745	0.30057839999999986	0.018060473163273517	0.18286392532389154	0.30081415466323325	0.9986438022269016	1.0006507719712798	0.0003659176989329801	0.0005783999999997569	0.00023575466323338956
146	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	8	George's protocol with k=8	300.0	37.5	1000000	18085|36219|54449|72940|90920|109080|126831|145664|163067|182745	discount	1 per confirmed pow solution			17639.125|35328.875|53171.375|71229.25|88827.625|106580.25|123945.25|142355.75|159418.5|178755.	13.89234208		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018085	0.182745	0.30057839999999986	0.018049738501162958	0.1829161597174114	0.3008943198830188	0.9980502350656875	1.0009366041063308	0.00047876245947504534	0.0005783999999997569	0.0003159198830189336
147	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	8	George's protocol with k=8	300.0	37.5	1000000	18085|36219|54449|72940|90920|109080|126831|145664|163067|182745	punish	max k per confirmed block, 1 per pow solution on longest chain of votes			17579.|35206.|53031.|71183.|88799.|106500.|123986.|142447.|159567.|178953.	14.496560046		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018085	0.182745	0.30057839999999986	0.01798821387749923	0.18311876887309403	0.3014663581822889	0.9946482652750472	1.0020453028706342	0.0013901143799358794	0.0005783999999997569	0.0008879581822890392
148	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	8	George's protocol with k=8	300.0	37.5	1000000	18085|36219|54449|72940|90920|109080|126831|145664|163067|182745	hybrid	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			17314.625|34683.875|52240.|70124.875|87481.|104900.125|122120.5|140292.125|157188.75|176298.	15.157249112		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018085	0.182745	0.30057839999999986	0.017986532143052382	0.18313937747747058	0.3014667417896364	0.9945552747056888	1.0021580753370576	0.0013889863083620287	0.0005783999999997569	0.0008883417896365375
149	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	8	George's protocol with k=8	300.0	37.5	1000000	18085|36219|54449|72940|90920|109080|126831|145664|163067|182745	block	1 per confirmed block			2247.|4434.|6848.|8901.|11431.|13403.|15717.|18082.|20542.|22665.	15.759186758		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018085	0.182745	0.30057839999999986	0.0180815965236984	0.1823851291542609	0.3018491993240524	0.9998118066739508	0.9980307486074087	0.005982457255309122	0.0005783999999997569	0.0012707993240525517
150	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk+ll	8	Bₖ with less leader modification with k=8	60.0	7.5	1000000	18095|36012|54477|72842|90841|108910|127724|145697|163028|182374	constant	1 per confirmed pow solution			17432.|34770.|52642.|70428.|87995.|105785.|124084.|141762.|158699.|177971.	27.104711661		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018095	0.182374	0.30064379999999996	0.017942130658893666	0.1831791495808837	0.3022652042883257	0.9915518463052593	1.0044148265700357	0.0022479566381863195	0.0006437999999998612	0.0016214042883257451
151	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk+ll	8	Bₖ with less leader modification with k=8	60.0	7.5	1000000	18095|36012|54477|72842|90841|108910|127724|145697|163028|182374	block	1 per confirmed block			2146.|4324.|6627.|8852.|10917.|13135.|15564.|17519.|19956.|22406.	28.868153593		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018095	0.182374	0.30064379999999996	0.017670404953641947	0.18449351975363537	0.3034912636068705	0.976535228164794	1.0116218307085185	0.005639987468835867	0.0006437999999998612	0.0028474636068705483
152	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	8	Bₖ with k=8	30.0	3.75	1000000	18477|36135|54322|72523|90560|108987|127439|145588|163864|182105	constant	1 per confirmed pow solution			17420.|34010.|51210.|68432.|85563.|103103.|120791.|138228.|155837.|173238.	32.125619367		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018477	0.182105	0.30062599999999995	0.01837878442593202	0.18277289646266426	0.3022537749305784	0.994684441518213	1.0036676448349264	0.002075323813929102	0.0006259999999998489	0.0016277749305784739
153	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	8	Bₖ with k=8	30.0	3.75	1000000	18477|36135|54322|72523|90560|108987|127439|145588|163864|182105	block	1 per confirmed block			2149.|4202.|6484.|8544.|10846.|12820.|15197.|17172.|19342.|21723.	33.829926565		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018477	0.182105	0.30062599999999995	0.018138235467888824	0.18334894791482034	0.30175727344086295	0.9816656095626359	1.0068309377272473	0.0055350918347182015	0.0006259999999998489	0.001131273440863001
154	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk+ll	8	Bₖ with less leader modification with k=8	30.0	3.75	1000000	18095|36012|54477|72842|90841|108910|127724|145697|163028|182374	constant	1 per confirmed pow solution			16836.|33658.|50924.|68365.|85283.|102542.|120715.|137906.|154573.|173478.	29.769253612		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018095	0.182374	0.30064379999999996	0.017829457364341085	0.18371457618502987	0.30344834159359513	0.9853250823067745	1.0073506979340798	0.0038568648335732363	0.0006437999999998612	0.0028045415935951667
155	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk+ll	8	Bₖ with less leader modification with k=8	30.0	3.75	1000000	18095|36012|54477|72842|90841|108910|127724|145697|163028|182374	block	1 per confirmed block			2024.|4063.|6243.|8444.|10733.|12643.|15097.|17231.|19557.|22000.	31.474296506		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018095	0.182374	0.30064379999999996	0.017147456262972847	0.18638539416274832	0.30927352056593377	0.9476350518360236	1.0219954278721106	0.013389798540023493	0.0006437999999998612	0.008629720565933807
156	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	4	Bₖ with k=4	300.0	75.0	1000000	18296|36047|54500|72841|90772|108589|127419|145202|163473|182861	constant	1 per confirmed pow solution			18190.|35851.|54178.|72432.|90267.|107995.|126728.|144444.|162689.|181958.	43.001730496		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018296	0.182861	0.30081280000000005	0.018286332399078346	0.18292163115291354	0.3009578459323717	0.9994716002994286	1.0003315696234492	0.0001852675462035808	0.0008127999999999469	0.00014504593237163466
157	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	4	Bₖ with k=4	300.0	75.0	1000000	18296|36047|54500|72841|90772|108589|127419|145202|163473|182861	block	1 per confirmed block			4668.|8885.|13627.|18228.|22311.|26927.|31746.|36437.|40360.|45494.	45.423632678		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018296	0.182861	0.30081280000000005	0.018770885022297464	0.18293972647909185	0.3003739700743516	1.0259556745899356	1.0004305263511184	0.005564032032534598	0.0008127999999999469	-0.0004388299256484207
